degree,40,50,100,500,1000
0,-0.32704000741116257,-0.35036620873278923,-0.049217134293956244,-0.003739479047144112,-0.012366824373486907
1,0.1055691304296098,-0.008066274556057573,0.17589078705251926,0.27048098298712764,0.22107853421630397
2,0.10922083416295725,-0.0012009529100824867,0.14373238726224735,0.27133067499844743,0.2193074257374361
3,0.3547948614166393,0.21568356898450514,0.276616668085947,0.4023030633056236,0.31373955135049314
4,0.3309106841127043,0.2661578290828944,0.27829386832631464,0.404033938377102,0.3111846266502142
5,0.49195830534288365,0.4384459135669294,0.33178175043591995,0.4098372927825856,0.35220567119745905
6,0.49239841106593485,0.42203816772347513,0.3362297604908413,0.4097083008100858,0.35313175294834853
7,0.4801859289670971,0.42503023418589203,0.26284203121705674,0.4387580865815319,0.35700898340008613
8,0.4483909493150783,0.43107777990689444,0.23573049272735158,0.4379892348597899,0.3574975920561214
9,0.44296974655464927,0.4262794814536105,0.3084536050793939,0.4517575421067308,0.3680528162254977
10,0.44691429714307274,0.3259584042924082,0.3078266711314438,0.45131125336015676,0.37087706037631973
11,0.4617531696762369,0.3421430638489914,0.2581694615946907,0.4538069016024291,0.3745058480561061
12,0.4629173213542921,0.3683090870347985,0.2557349100219225,0.45392795437801137,0.37467539704763286
13,0.4402743488606282,0.42701186437802163,0.24997660714500802,0.4546881115215078,0.38482506438420727
14,0.2908895741586812,0.3730879035197473,0.24873445781557635,0.4547814998048253,0.38397778998443444
